id,message,date_created,story,sender,receiver,seen
1171,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,3/7/2021 21:54,1,710,938,0
1172,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,3/7/2021 16:47,0,794,912,1
1173,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,3/2/2021 15:50,0,554,270,0
1174,condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu,3/7/2021 20:14,0,768,294,0
1175,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,3/1/2021 17:46,1,162,117,0
1176,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,3/1/2021 11:03,0,654,244,0
1177,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam,3/8/2021 13:34,1,304,906,0
1178,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,3/3/2021 21:05,0,643,14,0
1179,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum,3/2/2021 18:57,0,964,449,0
1180,vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,3/5/2021 2:14,1,687,491,0
1181,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed,3/8/2021 17:17,1,426,902,0
1182,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in,3/3/2021 9:09,0,689,983,0
1183,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,3/4/2021 20:37,0,766,849,0
1184,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,3/3/2021 14:11,0,803,713,0
1185,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta,3/8/2021 13:24,0,351,81,0
1186,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,3/1/2021 10:32,1,627,44,1
1187,vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet,3/3/2021 7:26,1,434,609,0
1188,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,3/6/2021 8:39,0,80,861,0
1189,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,3/6/2021 13:28,0,78,405,0
1190,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar,3/6/2021 12:04,0,518,648,1
1191,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,3/8/2021 7:59,1,462,302,1
1192,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,3/4/2021 8:18,1,474,441,0
1193,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis,3/1/2021 1:58,1,483,3,0
1194,ante ipsum primis in faucibus orci luctus et ultrices posuere,3/4/2021 11:09,0,197,518,0
1195,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,3/8/2021 21:36,1,790,359,1
1196,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,3/4/2021 1:54,1,895,697,0
1197,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet,3/5/2021 12:32,0,936,140,0
1198,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet,3/4/2021 15:19,1,241,158,0
1199,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,3/2/2021 23:37,0,861,421,1
1200,porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,3/7/2021 23:59,0,472,360,1
1201,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus,3/1/2021 3:38,1,564,912,0
1202,donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id,3/1/2021 15:40,0,513,312,0
1203,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,3/1/2021 15:39,1,880,563,0
1204,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,3/2/2021 16:48,0,598,661,0
1205,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,3/8/2021 11:10,1,253,737,1
1206,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,3/1/2021 8:52,1,743,533,1
1207,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,3/8/2021 8:34,1,481,370,0
1208,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,3/6/2021 0:18,0,547,855,0
1209,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus,3/2/2021 3:32,1,955,59,0
1210,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,3/6/2021 11:03,0,634,514,0
1211,ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,3/4/2021 16:30,1,555,661,1
1212,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum,3/5/2021 22:27,1,477,162,1
1213,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,3/2/2021 18:09,0,202,683,1
1214,non mauris morbi non lectus aliquam sit amet diam in,3/8/2021 19:22,0,759,423,0
1215,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,3/5/2021 7:12,0,199,801,1
1216,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est,3/5/2021 2:45,1,334,398,0
1217,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,3/8/2021 11:31,0,834,489,1
1218,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,3/8/2021 15:35,1,669,318,1
1219,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo,3/5/2021 21:59,0,972,966,0
1220,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam,3/3/2021 9:47,0,420,102,0
1221,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum,3/2/2021 17:41,1,470,738,1
1222,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,3/4/2021 0:08,1,69,850,1
1223,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed,3/6/2021 13:12,0,809,342,1
1224,nulla nunc purus phasellus in felis donec semper sapien a libero nam,3/2/2021 21:41,0,862,754,1
1225,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,3/1/2021 1:07,1,887,775,0
1226,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus,3/3/2021 4:14,0,518,883,1
1227,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque,3/1/2021 18:01,1,22,798,0
1228,vitae nisi nam ultrices libero non mattis pulvinar nulla pede,3/6/2021 3:40,1,238,266,1
1229,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est,3/7/2021 21:45,1,4,826,1
1230,sed accumsan felis ut at dolor quis odio consequat varius integer,3/8/2021 7:42,0,390,659,1
1231,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel,3/2/2021 20:54,1,508,308,0
1232,consequat lectus in est risus auctor sed tristique in tempus sit amet sem,3/1/2021 8:15,0,522,364,1
1233,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium,3/8/2021 7:55,1,457,418,1
1234,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,3/7/2021 23:36,0,502,883,0
1235,molestie sed justo pellentesque viverra pede ac diam cras pellentesque,3/5/2021 4:02,0,370,517,0
1236,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam,3/6/2021 21:53,1,407,419,1
1237,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,3/1/2021 2:59,0,949,571,1
1238,vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,3/2/2021 6:03,1,296,824,1
1239,nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget,3/1/2021 14:15,0,385,234,1
1240,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,3/4/2021 17:27,1,153,629,0
1241,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat,3/3/2021 6:40,0,859,647,0
1242,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum,3/8/2021 21:48,0,924,501,1
1243,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero,3/2/2021 3:16,1,429,49,1
1244,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat,3/8/2021 19:16,0,249,570,0
1245,mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor,3/7/2021 13:22,1,311,156,0
1246,duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla,3/6/2021 20:56,1,158,193,0
1247,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus,3/8/2021 10:11,0,934,422,1
1248,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,3/3/2021 13:49,0,349,589,1
1249,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus,3/4/2021 9:03,1,741,218,1
1250,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,3/7/2021 19:43,0,358,702,0
1251,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac,3/3/2021 3:56,1,636,349,1
1252,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in,3/8/2021 14:07,0,291,983,1
1253,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,3/4/2021 5:09,1,745,71,0
1254,curabitur in libero ut massa volutpat convallis morbi odio odio elementum,3/7/2021 18:25,0,600,589,1
1255,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,3/7/2021 4:07,1,494,965,0
1256,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,3/3/2021 8:35,1,443,312,0
1257,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,3/2/2021 16:10,1,234,993,0
1258,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec,3/5/2021 2:08,1,439,223,1
1259,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas,3/5/2021 7:16,1,870,631,1
1260,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus,3/4/2021 5:54,1,368,936,0
1261,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non,3/1/2021 8:22,0,49,132,1
1262,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper,3/5/2021 22:00,1,301,222,0
1263,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,3/5/2021 2:33,1,581,542,1
1264,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,3/3/2021 21:35,1,557,663,1
1265,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,3/3/2021 8:54,1,492,751,1
1266,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,3/2/2021 3:24,0,134,868,1
1267,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,3/6/2021 23:08,1,503,373,1
1268,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,3/1/2021 11:03,0,622,328,1
1269,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,3/5/2021 16:54,1,188,224,0
1270,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam,3/3/2021 19:08,1,811,667,0
1271,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,3/4/2021 23:10,0,873,839,1
1272,ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus,3/5/2021 0:17,1,483,517,0
1273,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,3/8/2021 9:50,1,441,915,1
1274,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit,3/6/2021 6:36,0,478,663,1
1275,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque,3/4/2021 23:05,0,471,524,0
1276,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus,3/2/2021 4:52,1,968,273,1
1277,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,3/5/2021 23:00,0,87,221,1
1278,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,3/4/2021 1:49,0,998,427,1
1279,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,3/7/2021 7:04,0,553,806,1
1280,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,3/5/2021 14:58,0,331,996,0
1281,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,3/2/2021 20:58,1,407,783,1
1282,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie,3/2/2021 16:27,1,759,419,0
1283,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac,3/6/2021 16:32,0,19,218,1
1284,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec,3/3/2021 9:19,1,548,688,0
1285,cursus id turpis integer aliquet massa id lobortis convallis tortor risus,3/6/2021 23:59,1,961,242,0
1286,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,3/7/2021 14:31,1,103,4,0
1287,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque,3/3/2021 9:08,1,10,951,0
1288,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,3/2/2021 15:01,0,531,302,0
1289,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius,3/4/2021 3:25,1,793,427,1
1290,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit,3/3/2021 17:07,0,947,791,1
1291,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,3/7/2021 20:42,0,479,206,0
1292,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla,3/5/2021 4:22,1,706,925,0
1293,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi,3/3/2021 4:24,0,4,632,0
1294,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in,3/6/2021 19:19,0,651,501,1
1295,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi,3/3/2021 19:31,1,90,560,1
1296,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam,3/3/2021 11:57,1,239,455,1
1297,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede,3/1/2021 4:39,0,310,41,0
1298,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,3/8/2021 7:22,0,512,221,0
1299,augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,3/6/2021 9:05,0,717,901,0
1300,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,3/5/2021 5:22,1,597,456,0
